day of the week,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Number_of_people_hospitalized,Engaged_respirator
-0.3333333333333333,-0.14450532985144912,-0.03082502815485777,-0.12790988735919903,0.08736717827626922,0.042635340507680954,0.2771783926470666,0.25883237592761515
-0.16666666666666666,-0.25718138618947733,-0.1383947492703956,-0.17496871088861077,0.02951593860684773,0.042635340507680954,0.28000002919626515,0.2686817386159118
0.0,-0.10225180872468857,-0.04277721938991753,-0.17496871088861077,-0.06965761511216055,0.15074344861578906,0.2865138071875001,0.24985207465299175
0.16666666666666666,-0.0952095552035618,-0.03082502815485777,-0.15143929912390489,-0.06965761511216055,0.17777047564281603,0.277928827899513,0.24347895761938806
0.3333333333333333,-0.0740827946401815,-0.026840964409837853,-0.15143929912390489,-0.061393152302243195,0.15074344861578906,0.2634304188222482,0.25390769458346685
0.5,-0.08112504816130826,-0.018872836919798013,-0.15143929912390489,-0.061393152302243195,0.15074344861578906,0.26508137637763035,0.2533283203076847
-0.5,-0.08816730168243503,-0.00692064568473825,-0.15143929912390489,-0.04486422668240846,0.15074344861578906,0.25844752874600396,0.2510108232045561
-0.3333333333333333,-0.0388715270345477,-0.018872836919798013,-0.04555694618272844,0.128689492325856,-0.011418713546373109,0.24611037319578485,0.25130051034244716
-0.16666666666666666,-0.2501391326683506,-0.1344106855253757,-0.16320400500625784,0.046044864226682435,0.042635340507680954,0.2594681206893311,0.25651487882448654
0.0,0.003381994092212863,-0.022856900664817933,-0.11614518147684609,-0.04486422668240846,0.12371642158876203,0.25460530025347833,0.23160178496585387
0.16666666666666666,-0.01774476647116742,-0.01090470942975817,-0.10438047559449314,-0.04486422668240846,0.15074344861578906,0.24085732642865992,0.22899460072483416
0.3333333333333333,-0.010702512950040653,-0.014888773174778092,-0.12790988735919903,-0.04486422668240846,0.15074344861578906,0.22864024051883222,0.2182761766228643
0.5,-0.01774476647116742,-0.0029365819397183307,-0.10438047559449314,-0.04486422668240846,0.12371642158876203,0.21843432108556093,0.21103399817558735
-0.5,-0.01774476647116742,0.01299967304036135,-0.09261576971214018,-0.028335301062573762,0.12371642158876203,0.21300116985784887,0.19452183131579592
-0.3333333333333333,-0.031829273513420936,-0.01090470942975817,-0.010262828535669583,0.13695395513577335,-0.011418713546373109,0.1952008456698198,0.19336308276423161
-0.16666666666666666,0.15126931803587484,0.4552307487375724,0.03679599499374216,0.1865407319952775,-0.06547276760042717,0.21183049086403244,0.18785902714430114
0.0,-0.0388715270345477,-0.050745346879957375,-0.12790988735919903,-0.04486422668240846,0.12371642158876203,0.21183049086403244,0.17453341880131157
0.16666666666666666,-0.0388715270345477,-0.026840964409837853,-0.12790988735919903,-0.0365997638724911,0.15074344861578906,0.19808251703921406,0.16439436897512386
0.3333333333333333,-0.024787019992294185,-0.022856900664817933,-0.12790988735919903,-0.0365997638724911,0.12371642158876203,0.18802668465643205,0.1559934419762826
0.5,-0.01774476647116742,-0.0029365819397183307,-0.08085106382978723,-0.0365997638724911,0.12371642158876203,0.1821432722772521,0.15512438056260938
-0.5,-0.031829273513420936,0.005031545550321509,-0.08085106382978723,-0.028335301062573762,0.12371642158876203,0.1776406607625736,0.15425531914893614
-0.3333333333333333,-0.045913780555674466,-0.018872836919798013,-0.010262828535669583,0.13695395513577335,-0.011418713546373109,0.17046649974918585,0.15802125194152014
-0.16666666666666666,0.1583115715570016,0.4831191949527119,0.02503128911138921,0.17827626918536013,-0.03844574057340014,0.17553944205572364,0.1600490619067577
0.0,-0.0036602594289139043,-0.03082502815485777,-0.09261576971214018,-0.0365997638724911,0.09668939456173499,0.1906081819248477,0.14672345356376812
0.16666666666666666,0.003381994092212863,0.0010474818053015894,-0.06908635794743434,-0.0365997638724911,0.12371642158876203,0.1811827151541207,0.14006064939227333
0.3333333333333333,0.017466501134466378,0.00901560929534143,-0.05732165206508139,-0.0365997638724911,0.09668939456173499,0.17550942464562577,0.14295752077118412
0.5,0.031551008176719915,0.028935928020441027,-0.03379224030037549,-0.0365997638724911,0.09668939456173499,0.17058656938957725,0.1444059564606395
-0.5,0.01042424761333963,0.02495186427542111,-0.022027534418022535,-0.0200708382526564,0.09668939456173499,0.16455306995990807,0.13397721949656072
-0.3333333333333333,-0.01774476647116742,-0.0029365819397183307,0.07209011264080098,0.1452184179456907,-0.011418713546373109,0.1615513289501224,0.14121939794383764
-0.16666666666666666,0.24281861381052272,0.6424817447535087,0.09561952440550685,0.22786304604486426,-0.03844574057340014,0.1659038534143116,0.1394812751164912
0.0,0.10901579690911427,0.04487218300052071,-0.022027534418022535,-0.061393152302243195,0.06966236753470798,0.17154712651270868,0.1261556667735016
0.16666666666666666,0.10901579690911427,0.08869688419573983,-0.03379224030037549,-0.08618654073199523,0.09668939456173499,0.15011469570283895,0.11775473977466036
0.3333333333333333,0.17239607859925513,0.15244190411605854,-0.010262828535669583,-0.1523022432113341,0.12371642158876203,0.13462571209234486,0.11167130987894773
0.5,-0.22197011858384352,-0.09457004807517648,-0.3632040050062578,-0.4498229043683589,0.3399326378049782,0.12075766862713505,0.1055878799832351
-0.5,-0.48253349886553365,-0.3455660640114314,-0.5632040050062579,-0.5489964580873672,0.5291218269941674,0.11118211480591873,0.10645694139690833
-0.3333333333333333,-0.44732223125989984,-0.3375979365213916,-0.3984981226533167,-0.3010625737898466,0.12371642158876203,0.10860061753750305,0.10587756712112617
-0.16666666666666666,-0.25718138618947733,-0.14237881301541552,-0.139674593241552,0.004722550177095665,-0.011418713546373109,0.12339920071574643,0.10703631567269048
0.0,-0.059998287597928,-0.034809091899877694,-0.19849812265331668,-0.1853600944510035,0.23182452969687015,0.13306480676725632,0.10790537708636372
0.16666666666666666,-0.05295603407680124,0.005031545550321509,-0.18673341677096372,-0.16883116883116883,0.23182452969687015,0.13309482417735416,0.10211163432854216
0.3333333333333333,0.01042424761333963,0.10064907543079958,-0.139674593241552,-0.16883116883116883,0.17777047564281603,0.12336918330564858,0.10848475136214587
0.5,-0.13746307633032237,0.06479250172562032,-0.2808510638297873,-0.3175914994096812,0.3129056107779512,0.11598490042157582,0.10761568994847263
-0.5,-0.46140673830215334,-0.34955012775645133,-0.5632040050062579,-0.5572609208972845,0.5831758810482215,0.11313324646227943,0.10356007001799755
-0.3333333333333333,-0.20084335802046321,-0.0786337930950968,-0.2573216520650814,-0.07792207792207788,0.12371642158876203,0.11937686776263363,0.10877443850003696
-0.16666666666666666,-0.2712658932317308,-0.16229913174051513,-0.17496871088861077,0.046044864226682435,0.06966236753470798,0.12826202115159924,0.11862380118833359
0.0,-0.059998287597928,-0.014888773174778092,-0.16320400500625784,-0.0944510035419126,0.17777047564281603,0.13027318762815562,0.11485786839574959
0.16666666666666666,-0.045913780555674466,0.056824374235580476,-0.16320400500625784,-0.10271546635182996,0.15074344861578906,0.12598069798416212,0.10819506422425479
0.3333333333333333,-0.3909842030908858,-0.3216616815413119,-0.4573216520650814,-0.5076741440377804,0.6102029080752486,0.11670531826392438,0.10471881856956186
0.5,-0.059998287597928,0.0010474818053015894,-0.15143929912390489,-0.07792207792207788,0.15074344861578906,0.11796604948803437,0.11080224846527449
-0.5,-0.08112504816130826,-0.0029365819397183307,-0.16320400500625784,-0.061393152302243195,0.15074344861578906,0.11187251523816945,0.10674662853479941
-0.3333333333333333,-0.1304208228091956,-0.03082502815485777,-0.15143929912390489,0.09563164108618658,0.042635340507680954,0.10574896357820666,0.10240132146643324
-0.16666666666666666,-0.2430968791472238,-0.11449036680027609,-0.139674593241552,0.10389610389610393,0.015608313480653904,0.11469415178736798,0.10819506422425479
0.0,-0.045913780555674466,-0.022856900664817933,-0.12790988735919903,-0.04486422668240846,0.09668939456173499,0.11859641510008936,0.1171753654988782
0.16666666666666666,-0.08112504816130826,-0.03082502815485777,-0.15143929912390489,-0.04486422668240846,0.12371642158876203,0.11106204516552731,0.10964349991371018
0.3333333333333333,-0.08816730168243503,-0.03879315564489761,-0.139674593241552,-0.05312868949232583,0.09668939456173499,0.10175664803519172,0.11514755553364066
0.5,-0.0952095552035618,-0.03082502815485777,-0.139674593241552,-0.061393152302243195,0.09668939456173499,0.09674374054884964,0.1145681812578585
-0.5,-0.12337856928806883,-0.034809091899877694,-0.17496871088861077,-0.061393152302243195,0.09668939456173499,0.09086032816966971,0.10877443850003696
-0.3333333333333333,-0.1797165974570829,-0.06269753811501713,-0.18673341677096372,0.06257378984651717,0.015608313480653904,0.08326592341491196,0.11138162274105665
-0.16666666666666666,-0.2923926537951111,-0.15831506799549522,-0.18673341677096372,0.07910271546635186,-0.011418713546373109,0.0857273510429362,0.11109193560316558
0.0,-0.12337856928806883,-0.06269753811501713,-0.18673341677096372,-0.061393152302243195,0.12371642158876203,0.08440658499863052,0.10182194719065109
0.16666666666666666,-0.1304208228091956,-0.050745346879957375,-0.17496871088861077,-0.05312868949232583,0.15074344861578906,0.07396052628457636,0.10095288577697785
0.3333333333333333,-0.0952095552035618,-0.034809091899877694,-0.15143929912390489,-0.04486422668240846,0.12371642158876203,0.062073631885825084,0.1055878799832351
0.5,-0.08816730168243503,-0.014888773174778092,-0.12790988735919903,-0.028335301062573762,0.06966236753470798,0.05399894856950162,0.0745913562288898
-0.5,-0.1092940622458153,-0.022856900664817933,-0.12790988735919903,-0.0200708382526564,0.09668939456173499,0.05054694640824809,0.06995636202263254
-0.3333333333333333,-0.15154758337257584,-0.04676128313493745,-0.15143929912390489,0.10389610389610393,0.015608313480653904,0.04601431748347172,0.0731429205394344
-0.16666666666666666,-0.2783081467528576,-0.14636287676043547,-0.19849812265331668,0.09563164108618658,0.015608313480653904,0.049616406695214534,0.0667698035058307
0.0,-0.1092940622458153,-0.054729410624977284,-0.16320400500625784,-0.0365997638724911,0.09668939456173499,0.052107851733336645,0.0627141835753556
0.16666666666666666,-0.11633631576694206,-0.04676128313493745,-0.16320400500625784,-0.0365997638724911,0.12371642158876203,0.037849581936854684,0.05257513374916789
0.3333333333333333,-0.10225180872468857,-0.04676128313493745,-0.15143929912390489,-0.0365997638724911,0.12371642158876203,0.0323563958889469,0.05083701092182143
0.5,-0.10225180872468857,-0.03082502815485777,-0.139674593241552,-0.028335301062573762,0.09668939456173499,0.027943836604561952,0.05083701092182143
-0.5,-0.1092940622458153,-0.018872836919798013,-0.11614518147684609,-0.011806375442739037,0.09668939456173499,0.024101608112036287,0.05170607233549466
-0.3333333333333333,-0.15858983689370262,-0.050745346879957375,-0.12790988735919903,0.10389610389610393,0.015608313480653904,0.018548387243932787,0.045043268163999874
-0.16666666666666666,-0.0740827946401815,0.29188413519175577,-0.05732165206508139,0.19480519480519484,-0.03844574057340014,0.021039832282054898,0.042146396785089094
0.0,-0.045913780555674466,-0.050745346879957375,-0.11614518147684609,-0.028335301062573762,0.09668939456173499,0.019568979187259916,0.034904218337812154
0.16666666666666666,-0.05295603407680124,-0.03082502815485777,-0.11614518147684609,-0.028335301062573762,0.09668939456173499,0.012634957454655007,0.039828899681960475
0.3333333333333333,-0.05295603407680124,-0.034809091899877694,-0.10438047559449314,-0.028335301062573762,0.09668939456173499,0.002549107661775136,0.0291104755799906
0.5,-0.059998287597928,-0.026840964409837853,-0.11614518147684609,-0.028335301062573762,0.09668939456173499,-0.0008428596792826773,0.031138285545228146
-0.5,-0.059998287597928,0.0010474818053015894,-0.09261576971214018,-0.011806375442739037,0.06966236753470798,-0.0043248792506340615,0.015205492961218875
-0.3333333333333333,-0.08816730168243503,-0.034809091899877694,-0.08085106382978723,0.11216056670602129,-0.011418713546373109,-0.00858735148452972,0.029979536993663833
-0.16666666666666666,-0.30647716083736465,-0.16628319548553505,-0.22202753441802253,0.07083825265643451,0.042635340507680954,-0.009037612635997573,0.027082665614753056
0.0,-0.11633631576694206,-0.06269753811501713,-0.06908635794743434,-0.04486422668240846,0.12371642158876203,-0.00498526227278691,0.025923917063188747
0.16666666666666666,-0.06704054111905473,-0.018872836919798013,-0.08085106382978723,-0.0365997638724911,0.12371642158876203,-0.010298343860107556,0.02679297847686198
0.3333333333333333,-0.0388715270345477,-0.00692064568473825,-0.08085106382978723,-0.028335301062573762,0.09668939456173499,-0.01681212185134247,0.012308621582308098
0.5,-0.031829273513420936,-0.00692064568473825,-0.06908635794743434,-0.0200708382526564,0.09668939456173499,-0.019363601709660297,0.012887995858090253
-0.5,-0.06704054111905473,-0.00692064568473825,-0.10438047559449314,-0.0200708382526564,0.09668939456173499,-0.02089448962465099,0.011729247306525942
-0.3333333333333333,-0.059998287597928,-0.00692064568473825,-0.05732165206508139,0.09563164108618658,-0.011418713546373109,-0.027528337256277333,0.01694361578856534
-0.16666666666666666,-0.1656320904148294,-0.09457004807517648,-0.06908635794743434,0.11216056670602129,-0.011418713546373109,-0.025126944448448794,0.014336431547545641
0.0,-0.045913780555674466,-0.026840964409837853,-0.10438047559449314,-0.028335301062573762,0.06966236753470798,-0.016211773649385336,0.011729247306525942
0.16666666666666666,-0.059998287597928,-0.014888773174778092,-0.09261576971214018,-0.028335301062573762,0.09668939456173499,-0.015821547318113197,0.016364241512783186
0.3333333333333333,-0.08816730168243503,-0.034809091899877694,-0.10438047559449314,-0.0200708382526564,0.09668939456173499,-0.019963949911617433,0.01810236434012965
0.5,-0.05295603407680124,-0.0029365819397183307,-0.06908635794743434,-0.0200708382526564,0.06966236753470798,-0.012549649617446812,0.022737358546386893
-0.5,-0.06704054111905473,0.005031545550321509,-0.08085106382978723,-0.011806375442739037,0.06966236753470798,-0.01053848314089041,0.020999235719040426
-0.3333333333333333,-0.059998287597928,-0.00692064568473825,0.013266583229036255,0.128689492325856,-0.06547276760042717,-0.008017020692670442,0.031138285545228146
-0.16666666666666666,-0.1304208228091956,-0.03082502815485777,0.06032540675844803,0.13695395513577335,-0.09249979462745421,-0.0033943395376005016,0.0291104755799906
0.0,-0.01774476647116742,-0.00692064568473825,-0.04555694618272844,-0.011806375442739037,0.042635340507680954,0.013535479757590708,0.03316609551046569
0.16666666666666666,-0.031829273513420936,-0.00692064568473825,-0.05732165206508139,-0.011806375442739037,0.042635340507680954,0.01851836983383493,0.02563422992529767
0.3333333333333333,-0.0036602594289139043,0.0010474818053015894,-0.010262828535669583,-0.0035419126328216973,0.042635340507680954,0.028754306677204085,0.04127733537141586
0.5,0.01042424761333963,0.016983736785381266,0.013266583229036255,-0.0035419126328216973,0.015608313480653904,0.036588850712744696,0.03838046399250508
-0.5,-0.024787019992294185,0.02096780053040119,-0.03379224030037549,0.004722550177095665,0.042635340507680954,0.04424329028769817,0.06097606074800914
-0.3333333333333333,-0.031829273513420936,0.0010474818053015894,0.013266583229036255,0.1452184179456907,-0.06547276760042717,0.048295640650908835,0.07198417198787009
-0.16666666666666666,-0.1656320904148294,-0.04277721938991753,-0.010262828535669583,0.13695395513577335,-0.06547276760042717,0.06159335332425938,0.08038509898671134
0.0,-0.024787019992294185,-0.00692064568473825,-0.06908635794743434,-0.0035419126328216973,0.042635340507680954,0.07624184945201347,0.08907571312344367
0.16666666666666666,-0.01774476647116742,0.0010474818053015894,-0.04555694618272844,-0.0035419126328216973,0.042635340507680954,0.08158494844943198,0.10211163432854216
0.3333333333333333,-0.0036602594289139043,0.005031545550321509,-0.022027534418022535,-0.0035419126328216973,0.015608313480653904,0.09386206917945539,0.12210004684302653
0.5,-0.031829273513420936,0.00901560929534143,-0.05732165206508139,-0.0035419126328216973,0.042635340507680954,0.10658945106094665,0.12702472818717483
-0.5,-0.045913780555674466,0.016983736785381266,-0.05732165206508139,0.004722550177095665,0.042635340507680954,0.11538455221961869,0.13977096225438226
-0.3333333333333333,-0.0388715270345477,0.005031545550321509,-0.010262828535669583,0.1452184179456907,-0.06547276760042717,0.12003725078478648,0.15309657059737183
-0.16666666666666666,-0.20084335802046321,-0.0746497293500769,-0.09261576971214018,0.12042502951593863,-0.03844574057340014,0.1318340929532442,0.1742437316634205
0.0,0.031551008176719915,0.05284031049056055,-0.03379224030037549,-0.0035419126328216973,0.015608313480653904,0.15572795139113815,0.1704777988708365
0.16666666666666666,-0.031829273513420936,0.0010474818053015894,-0.06908635794743434,-0.011806375442739037,0.06966236753470798,0.16311223427521093,0.19017652424742976
0.3333333333333333,0.003381994092212863,0.02096780053040119,-0.03379224030037549,-0.0035419126328216973,0.042635340507680954,0.1748790590335708,0.1988671383841621
0.5,-0.0388715270345477,0.005031545550321509,-0.08085106382978723,-0.011806375442739037,0.06966236753470798,0.1873663016342792,0.2171174280713
-0.5,-0.031829273513420936,0.02096780053040119,-0.05732165206508139,-0.0035419126328216973,0.06966236753470798,0.19952335272391117,0.22464929365646802
-0.3333333333333333,-0.045913780555674466,0.0010474818053015894,-0.010262828535669583,0.13695395513577335,-0.03844574057340014,0.2047763994910361,0.2440583318951702
-0.16666666666666666,-0.20084335802046321,-0.06269753811501713,-0.06908635794743434,0.12042502951593863,-0.011418713546373109,0.22128597504485734,0.2466655161361899
0.0,-0.024787019992294185,0.0010474818053015894,-0.06908635794743434,-0.011806375442739037,0.042635340507680954,0.24980251463782124,0.2625983087201992
0.16666666666666666,-0.0388715270345477,0.0010474818053015894,-0.08085106382978723,-0.011806375442739037,0.06966236753470798,0.2596782425600161,0.27824141416631737
0.3333333333333333,-0.024787019992294185,0.00901560929534143,-0.06908635794743434,-0.0035419126328216973,0.06966236753470798,0.2700942838639724,0.27737235275264416
0.5,-0.0036602594289139043,0.02495186427542111,-0.05732165206508139,-0.0035419126328216973,0.06966236753470798,0.29116650575266784,0.291856709647198
-0.5,-0.01774476647116742,0.028935928020441027,-0.05732165206508139,0.004722550177095665,0.06966236753470798,0.31220871023126545,0.3130038707132467
-0.3333333333333333,-0.1304208228091956,-0.01090470942975817,-0.10438047559449314,0.128689492325856,0.015608313480653904,0.3213640203111118,0.32256354626365225
-0.16666666666666666,-0.2712658932317308,-0.11050630305525617,-0.17496871088861077,0.09563164108618658,0.042635340507680954,0.35309242278454633,0.344000394467592
0.0,-0.06704054111905473,-0.00692064568473825,-0.11614518147684609,-0.028335301062573762,0.09668939456173499,0.39667770224663434,0.37065161115357115
0.16666666666666666,-0.08816730168243503,-0.01090470942975817,-0.12790988735919903,-0.0365997638724911,0.12371642158876203,0.4094351015382235,0.3793422252903035
0.3333333333333333,-0.05295603407680124,0.005031545550321509,-0.10438047559449314,-0.0365997638724911,0.09668939456173499,0.42486405032852187,0.4059934419762826
0.5,-0.010702512950040653,0.03291999176546095,-0.06908635794743434,-0.0365997638724911,0.06966236753470798,0.4478273690533823,0.43380340721382604
-0.5,-0.010702512950040653,0.04088811925550079,-0.05732165206508139,-0.028335301062573762,0.06966236753470798,0.46823920791992485,0.4569783782451123
-0.3333333333333333,-0.1656320904148294,-0.026840964409837853,-0.08085106382978723,0.12042502951593863,0.015608313480653904,0.47697427425840117,0.4763874164838145
-0.16666666666666666,-0.08112504816130826,0.4074219837973334,-0.05732165206508139,0.20306965761511223,-0.03844574057340014,0.5093330423438908,0.5076736273760508
0.0,-0.1092940622458153,-0.022856900664817933,-0.15143929912390489,-0.061393152302243195,0.15074344861578906,0.5466446830955267,0.5250548556495155
0.16666666666666666,-0.06704054111905473,0.02096780053040119,-0.09261576971214018,-0.06965761511216055,0.12371642158876203,0.5538488615190124,0.5302692241315549
0.3333333333333333,-0.06704054111905473,0.056824374235580476,0.0015018773466833042,-0.061393152302243195,0.042635340507680954,0.5668163826812864,0.55315450802495
0.5,-0.06704054111905473,0.09666501168577968,-0.03379224030037549,-0.08618654073199523,0.06966236753470798,0.5708987504545949,0.5583688765069894
-0.5,-0.10225180872468857,0.11260126666585935,-0.139674593241552,-0.16883116883116883,0.2047975026698431,0.5823353837018784,0.5725635462636522
-0.3333333333333333,-0.30647716083736465,-0.11050630305525617,-0.2573216520650814,-0.13577331759149935,0.15074344861578906,0.5741106133350656,0.5728532334015434
-0.16666666666666666,-0.3980264566120125,-0.18221945046561472,-0.2926157697121402,0.0543093270365998,-0.06547276760042717,0.5927214075957369,0.5844407189171864
0.0,-0.4261954706965196,-0.32564574528633183,-0.46908635794743436,-0.5407319952774499,0.44804074591308635,0.6156547089104994,0.5989250758117403
0.16666666666666666,-0.17267434393595615,-0.034809091899877694,-0.139674593241552,-0.11924439197166468,0.15074344861578906,0.6553077076497682,0.6110919356031655
0.3333333333333333,-0.15858983689370262,-0.022856900664817933,-0.15143929912390489,-0.07792207792207788,0.15074344861578906,0.6605007195966974,0.6168856783609872
0.5,-0.13746307633032237,-0.0029365819397183307,-0.139674593241552,-0.061393152302243195,0.15074344861578906,0.6521258621793954,0.6226794211188087
-0.5,-0.08816730168243503,0.028935928020441027,-0.09261576971214018,-0.0365997638724911,0.09668939456173499,0.6425202909480812,0.6215206725672444
-0.3333333333333333,-0.1092940622458153,0.005031545550321509,0.013266583229036255,0.128689492325856,-0.06547276760042717,0.6253203149620092,0.6441162693227485
-0.16666666666666666,-0.0388715270345477,0.04487218300052071,0.15444305381727158,0.1452184179456907,-0.09249979462745421,0.6350759732438127,0.6545450062868272
0.0,-0.0740827946401815,0.005031545550321509,-0.09261576971214018,-0.04486422668240846,0.09668939456173499,0.6554277772901596,0.6606284361825399
0.16666666666666666,-0.10225180872468857,0.00901560929534143,-0.12790988735919903,-0.05312868949232583,0.12371642158876203,0.630603379139232,0.6470131407016592
0.3333333333333333,-0.1092940622458153,0.0010474818053015894,-0.12790988735919903,-0.05312868949232583,0.12371642158876203,0.6155046218600101,0.6406400236680555
0.5,-0.1092940622458153,0.005031545550321509,-0.12790988735919903,-0.04486422668240846,0.15074344861578906,0.6042480930733138,0.638901900840709
-0.5,-0.11633631576694206,0.016983736785381266,-0.12790988735919903,-0.028335301062573762,0.12371642158876203,0.577382511035732,0.6197825497398979
-0.3333333333333333,-0.1304208228091956,0.005031545550321509,-0.06908635794743434,0.128689492325856,-0.011418713546373109,0.5537588092887188,0.6154372426715318
-0.16666666666666666,-0.13746307633032237,-0.014888773174778092,0.02503128911138921,0.1452184179456907,-0.03844574057340014,0.5628841019584672,0.6122506841547298
0.0,-0.045913780555674466,0.01299967304036135,-0.03379224030037549,-0.011806375442739037,0.042635340507680954,0.57194935980802,0.5960282044328296
0.16666666666666666,-0.0388715270345477,0.028935928020441027,0.0015018773466833042,-0.011806375442739037,0.042635340507680954,0.535688328409809,0.5887860259855526
0.3333333333333333,-0.024787019992294185,0.03291999176546095,0.0015018773466833042,-0.0035419126328216973,0.015608313480653904,0.5094230945741843,0.5783572890214738
0.5,-0.045913780555674466,0.03690405551048087,-0.04555694618272844,-0.0035419126328216973,0.042635340507680954,0.4842985223222782,0.5766191661941273
-0.5,-0.06704054111905473,0.04088811925550079,-0.04555694618272844,0.012987012987013028,0.042635340507680954,0.46229576072054923,0.5708254234363058
-0.3333333333333333,-0.08816730168243503,0.00901560929534143,0.03679599499374216,0.17001180637544278,-0.09249979462745421,0.43497991753149956,0.5615554350237913
-0.16666666666666666,0.01042424761333963,0.46319887622761224,0.06032540675844803,0.24439197166469898,-0.09249979462745421,0.42810593061909036,0.5404082739577426
0.0,-0.0388715270345477,0.005031545550321509,-0.03379224030037549,0.012987012987013028,0.015608313480653904,0.42189232672883403,0.5238961070979512
0.16666666666666666,-0.01774476647116742,0.03291999176546095,0.013266583229036255,0.012987012987013028,0.015608313480653904,0.38280965878142453,0.4955067675846256
0.3333333333333333,0.01042424761333963,0.05284031049056055,0.04856070087609511,0.012987012987013028,-0.011418713546373109,0.357985260630497,0.4781255393111609
0.5,0.017466501134466378,0.1046331391758195,0.06032540675844803,0.012987012987013028,-0.011418713546373109,0.31845233153161967,0.4630618081408249
-0.5,0.07380452930348047,0.2002506690562976,0.1073842302878598,-0.011806375442739037,-0.09249979462745421,0.2872942598500443,0.4317755972485885
-0.3333333333333333,-0.3346461749218717,-0.2818210440911127,-0.10438047559449314,-0.16056670602125145,-0.011418713546373109,0.2524440467264326,0.41091812332043093
-0.16666666666666666,-0.22197011858384352,-0.022856900664817933,-0.18673341677096372,0.03778040141676509,-0.03844574057340014,0.245660112044317,0.3932472079090752
0.0,-0.28535040027398434,-0.2897891715811525,-0.3396745932415519,-0.5159386068476978,0.3939866918590323,0.246290477656372,0.39846157639111457
0.16666666666666666,0.13718481099362131,0.11658533041087928,0.09561952440550685,-0.04486422668240846,-0.011418713546373109,0.22927060613088723,0.35877443850003693
0.3333333333333333,0.08084678282460724,0.06479250172562032,0.07209011264080098,0.012987012987013028,-0.03844574057340014,0.19730206437666978,0.3190873006089593
